county,precinct,office,district,party,candidate,total,poll,absentee,vbm
Kittias,46-SANDERS,President,,G,David Cobb,0,0,0,
Kittias,47-SOUTH CLE ELUM,President,,G,David Cobb,0,0,0,
Kittias,48-SOUTH ELLENSBURG,President,,G,David Cobb,0,0,0,
Kittias,50-SWAUK,President,,G,David Cobb,0,0,,
Kittias,51-TEANAWAY,President,,G,David Cobb,0,0,0,
Kittias,52-THORP,President,,G,David Cobb,0,0,0,
Kittias,56-THRALL,President,,G,David Cobb,0,0,0,
Kittias,53-VANTAGE,President,,G,David Cobb,0,0,,TRUE
Kittias,999-ABSENTEE- 10247,President,,G,David Cobb,0,13,0,
Kittias,,President,,G,David Cobb,18,17,14,
Kittias,49-CANYON,President,,SW,James Harris,0,0,0,
Kittias,1-CLE ELUM 1,President,,SW,James Harris,0,0,0,
Kittias,2-CLE ELUM 2,President,,SW,James Harris,0,0,0,
Kittias,3-CLE ELUM 3,President,,SW,James Harris,0,0,0,
Kittias,4-CLE ELUM 4,President,,SW,James Harris,0,0,0,
Kittias,57-CLIFFDELL,President,,SW,James Harris,0,,,TRUE
Kittias,58-DAMMAN,President,,SW,James Harris,0,0,0,
Kittias,5-DENMARK,President,,SW,James Harris,1,1,0,
Kittias,43-DRY CREEK,President,,SW,James Harris,0,0,0,
Kittias,6-EAST SANDERS,President,,SW,James Harris,0,0,0,
Kittias,7-EASTON,President,,SW,James Harris,0,0,0,
Kittias,8-ELLENSBURG 1,President,,SW,James Harris,0,0,0,
Kittias,9-ELLENSBURG 2,President,,SW,James Harris,0,0,0,
Kittias,10-ELLENSBURG 3,President,,SW,James Harris,0,0,0,
Kittias,11-ELLENSBURG 4,President,,SW,James Harris,0,0,0,
Kittias,12-ELLENSBURG 5,President,,SW,James Harris,0,0,0,
Kittias,13-ELLENSBURG 6,President,,SW,James Harris,0,0,0,
Kittias,14-ELLENSBURG 7,President,,SW,James Harris,0,0,0,
Kittias,15-ELLENSBURG 8,President,,SW,James Harris,0,0,0,
Kittias,16-ELLENSBURG 9,President,,SW,James Harris,0,0,0,
Kittias,17-ELLENSBURG 10,President,,SW,James Harris,0,0,0,
Kittias,18-ELLENSBURG 11,President,,SW,James Harris,0,0,0,
Kittias,19-ELLENSBURG 12,President,,SW,James Harris,0,0,0,
Kittias,20-ELLENSBURG 13,President,,SW,James Harris,0,0,0,
Kittias,21-ELLENSBURG 14,President,,SW,James Harris,0,0,0,
Kittias,22-ELLENSBURG 15,President,,SW,James Harris,0,0,0,
Kittias,23-ELLENSBURG 16,President,,SW,James Harris,0,0,0,
Kittias,24-ELLENSBURG 17,President,,SW,James Harris,0,0,0,
Kittias,25-ELLENSBURG 18,President,,SW,James Harris,0,0,0,
Kittias,26-ELLENSBURG 19,President,,SW,James Harris,0,0,0,
Kittias,27-ELLENSBURG 20,President,,SW,James Harris,0,0,0,
Kittias,28-ELLENSBURG 21,President,,SW,James Harris,0,0,0,
Kittias,29-ELLENSBURG 22,President,,SW,James Harris,0,0,0,
Kittias,30-ELLENSBURG 23,President,,SW,James Harris,0,0,0,
Kittias,31-ELLENSBURG 24,President,,SW,James Harris,0,0,0,
Kittias,54-FAIRVIEW,President,,SW,James Harris,0,0,0,
Kittias,32-HYAK,President,,SW,James Harris,0,0,,TRUE
Kittias,59-KACHESS,President,,SW,James Harris,0,0,,TRUE
Kittias,33-KITTITAS 1,President,,SW,James Harris,0,0,0,
Kittias,60-KITTITAS 2,President,,SW,James Harris,0,0,0,
Kittias,34-MANASTASH,President,,SW,James Harris,0,0,0,
Kittias,35-MOUNTAIN,President,,SW,James Harris,0,0,0,
Kittias,36-NORTH CENTRAL,President,,SW,James Harris,0,0,0,
Kittias,37-NORTH ELLENSBURG,President,,SW,James Harris,0,0,0,
Kittias,55-NORTH EAST FAIRVIEW,President,,SW,James Harris,0,0,0,
Kittias,38-PARK,President,,SW,James Harris,0,0,0,
Kittias,39-PEOH POINT,President,,SW,James Harris,0,0,0,
Kittias,40-RIDGEWAY,President,,SW,James Harris,0,0,0,
Kittias,41-ROSLYN 1,President,,SW,James Harris,1,0,1,
Kittias,42-ROSLYN 2,President,,SW,James Harris,0,0,0,
Kittias,45-ROSLYN OUTLYING,President,,SW,James Harris,0,0,,TRUE
Kittias,46-SANDERS,President,,SW,James Harris,0,0,0,
Kittias,47-SOUTH CLE ELUM,President,,SW,James Harris,0,0,0,
Kittias,48-SOUTH ELLENSBURG,President,,SW,James Harris,0,0,0,
Kittias,50-SWAUK,President,,SW,James Harris,0,0,,
Kittias,51-TEANAWAY,President,,SW,James Harris,0,0,0,
Kittias,52-THORP,President,,SW,James Harris,0,0,0,
Kittias,56-THRALL,President,,SW,James Harris,0,0,0,
Kittias,53-VANTAGE,President,,SW,James Harris,0,0,,TRUE
Kittias,999-ABSENTEE- 10247,President,,SW,James Harris,0,2,0,
Kittias,,President,,SW,James Harris,2,3,1,
Kittias,49-CANYON,President,,C,Michael Peroutka,0,0,0,
Kittias,1-CLE ELUM 1,President,,C,Michael Peroutka,1,0,1,
Kittias,2-CLE ELUM 2,President,,C,Michael Peroutka,1,0,1,
Kittias,3-CLE ELUM 3,President,,C,Michael Peroutka,0,0,0,
Kittias,4-CLE ELUM 4,President,,C,Michael Peroutka,1,1,0,
Kittias,57-CLIFFDELL,President,,C,Michael Peroutka,0,,,TRUE
Kittias,58-DAMMAN,President,,C,Michael Peroutka,0,0,0,
Kittias,5-DENMARK,President,,C,Michael Peroutka,0,0,0,
Kittias,43-DRY CREEK,President,,C,Michael Peroutka,0,0,0,
Kittias,6-EAST SANDERS,President,,C,Michael Peroutka,0,0,0,
Kittias,7-EASTON,President,,C,Michael Peroutka,1,1,0,
Kittias,8-ELLENSBURG 1,President,,C,Michael Peroutka,0,0,0,
Kittias,9-ELLENSBURG 2,President,,C,Michael Peroutka,0,0,0,
Kittias,10-ELLENSBURG 3,President,,C,Michael Peroutka,0,0,0,
Kittias,11-ELLENSBURG 4,President,,C,Michael Peroutka,0,0,0,
Kittias,12-ELLENSBURG 5,President,,C,Michael Peroutka,1,1,0,
Kittias,13-ELLENSBURG 6,President,,C,Michael Peroutka,2,1,1,
Kittias,14-ELLENSBURG 7,President,,C,Michael Peroutka,0,0,0,
Kittias,15-ELLENSBURG 8,President,,C,Michael Peroutka,0,0,0,
Kittias,16-ELLENSBURG 9,President,,C,Michael Peroutka,1,1,0,
Kittias,17-ELLENSBURG 10,President,,C,Michael Peroutka,0,0,0,
Kittias,18-ELLENSBURG 11,President,,C,Michael Peroutka,1,1,0,
Kittias,19-ELLENSBURG 12,President,,C,Michael Peroutka,0,0,0,
Kittias,20-ELLENSBURG 13,President,,C,Michael Peroutka,0,0,0,
Kittias,21-ELLENSBURG 14,President,,C,Michael Peroutka,1,1,0,
Kittias,22-ELLENSBURG 15,President,,C,Michael Peroutka,0,0,0,
Kittias,23-ELLENSBURG 16,President,,C,Michael Peroutka,2,1,1,
Kittias,24-ELLENSBURG 17,President,,C,Michael Peroutka,1,1,0,
Kittias,25-ELLENSBURG 18,President,,C,Michael Peroutka,0,0,0,
Kittias,26-ELLENSBURG 19,President,,C,Michael Peroutka,0,0,0,
Kittias,27-ELLENSBURG 20,President,,C,Michael Peroutka,1,1,0,
Kittias,28-ELLENSBURG 21,President,,C,Michael Peroutka,1,1,0,
Kittias,29-ELLENSBURG 22,President,,C,Michael Peroutka,0,0,0,
Kittias,30-ELLENSBURG 23,President,,C,Michael Peroutka,0,0,0,
Kittias,31-ELLENSBURG 24,President,,C,Michael Peroutka,0,0,0,
Kittias,54-FAIRVIEW,President,,C,Michael Peroutka,4,4,0,
Kittias,32-HYAK,President,,C,Michael Peroutka,0,0,,TRUE
Kittias,59-KACHESS,President,,C,Michael Peroutka,0,0,,TRUE
Kittias,33-KITTITAS 1,President,,C,Michael Peroutka,0,0,0,
Kittias,60-KITTITAS 2,President,,C,Michael Peroutka,0,0,0,
Kittias,34-MANASTASH,President,,C,Michael Peroutka,1,1,0,
Kittias,35-MOUNTAIN,President,,C,Michael Peroutka,1,1,0,
Kittias,36-NORTH CENTRAL,President,,C,Michael Peroutka,0,0,0,
Kittias,37-NORTH ELLENSBURG,President,,C,Michael Peroutka,0,0,0,
Kittias,55-NORTH EAST FAIRVIEW,President,,C,Michael Peroutka,0,0,0,
Kittias,38-PARK,President,,C,Michael Peroutka,0,0,0,
Kittias,39-PEOH POINT,President,,C,Michael Peroutka,0,0,0,
Kittias,40-RIDGEWAY,President,,C,Michael Peroutka,0,0,0,
Kittias,41-ROSLYN 1,President,,C,Michael Peroutka,0,0,0,
Kittias,42-ROSLYN 2,President,,C,Michael Peroutka,0,0,0,
Kittias,45-ROSLYN OUTLYING,President,,C,Michael Peroutka,0,0,,TRUE
Kittias,46-SANDERS,President,,C,Michael Peroutka,0,0,0,
Kittias,47-SOUTH CLE ELUM,President,,C,Michael Peroutka,0,0,0,
Kittias,48-SOUTH ELLENSBURG,President,,C,Michael Peroutka,1,0,1,
Kittias,50-SWAUK,President,,C,Michael Peroutka,2,2,,
Kittias,51-TEANAWAY,President,,C,Michael Peroutka,0,0,0,
Kittias,52-THORP,President,,C,Michael Peroutka,0,0,0,
Kittias,56-THRALL,President,,C,Michael Peroutka,0,0,0,
Kittias,53-VANTAGE,President,,C,Michael Peroutka,0,0,,TRUE
Kittias,999-ABSENTEE- 10247,President,,C,Michael Peroutka,0,5,0,
Kittias,,President,,C,Michael Peroutka,24,24,5,
Kittias,49-CANYON,President,,SE,Bill Van Auken,0,0,0,
Kittias,1-CLE ELUM 1,President,,SE,Bill Van Auken,0,0,0,
Kittias,2-CLE ELUM 2,President,,SE,Bill Van Auken,0,0,0,
Kittias,3-CLE ELUM 3,President,,SE,Bill Van Auken,0,0,0,
Kittias,4-CLE ELUM 4,President,,SE,Bill Van Auken,0,0,0,
Kittias,57-CLIFFDELL,President,,SE,Bill Van Auken,0,,,TRUE
Kittias,58-DAMMAN,President,,SE,Bill Van Auken,1,1,0,
Kittias,5-DENMARK,President,,SE,Bill Van Auken,0,0,0,
Kittias,43-DRY CREEK,President,,SE,Bill Van Auken,0,0,0,
Kittias,6-EAST SANDERS,President,,SE,Bill Van Auken,0,0,0,
Kittias,7-EASTON,President,,SE,Bill Van Auken,0,0,0,
Kittias,8-ELLENSBURG 1,President,,SE,Bill Van Auken,0,0,0,
Kittias,9-ELLENSBURG 2,President,,SE,Bill Van Auken,0,0,0,
Kittias,10-ELLENSBURG 3,President,,SE,Bill Van Auken,0,0,0,
Kittias,11-ELLENSBURG 4,President,,SE,Bill Van Auken,0,0,0,
Kittias,12-ELLENSBURG 5,President,,SE,Bill Van Auken,0,0,0,
Kittias,13-ELLENSBURG 6,President,,SE,Bill Van Auken,0,0,0,
Kittias,14-ELLENSBURG 7,President,,SE,Bill Van Auken,0,0,0,
Kittias,15-ELLENSBURG 8,President,,SE,Bill Van Auken,0,0,0,
Kittias,16-ELLENSBURG 9,President,,SE,Bill Van Auken,0,0,0,
Kittias,17-ELLENSBURG 10,President,,SE,Bill Van Auken,0,0,0,
Kittias,18-ELLENSBURG 11,President,,SE,Bill Van Auken,0,0,0,
Kittias,19-ELLENSBURG 12,President,,SE,Bill Van Auken,0,0,0,
Kittias,20-ELLENSBURG 13,President,,SE,Bill Van Auken,0,0,0,
Kittias,21-ELLENSBURG 14,President,,SE,Bill Van Auken,0,0,0,
Kittias,22-ELLENSBURG 15,President,,SE,Bill Van Auken,0,0,0,
Kittias,23-ELLENSBURG 16,President,,SE,Bill Van Auken,0,0,0,
Kittias,24-ELLENSBURG 17,President,,SE,Bill Van Auken,0,0,0,
Kittias,25-ELLENSBURG 18,President,,SE,Bill Van Auken,0,0,0,
Kittias,26-ELLENSBURG 19,President,,SE,Bill Van Auken,0,0,0,
Kittias,27-ELLENSBURG 20,President,,SE,Bill Van Auken,0,0,0,
Kittias,28-ELLENSBURG 21,President,,SE,Bill Van Auken,0,0,0,
Kittias,29-ELLENSBURG 22,President,,SE,Bill Van Auken,1,1,0,
Kittias,30-ELLENSBURG 23,President,,SE,Bill Van Auken,0,0,0,
Kittias,31-ELLENSBURG 24,President,,SE,Bill Van Auken,0,0,0,
Kittias,54-FAIRVIEW,President,,SE,Bill Van Auken,0,0,0,
Kittias,32-HYAK,President,,SE,Bill Van Auken,0,0,,TRUE
Kittias,59-KACHESS,President,,SE,Bill Van Auken,0,0,,TRUE
Kittias,33-KITTITAS 1,President,,SE,Bill Van Auken,0,0,0,
Kittias,60-KITTITAS 2,President,,SE,Bill Van Auken,0,0,0,
Kittias,34-MANASTASH,President,,SE,Bill Van Auken,0,0,0,
Kittias,35-MOUNTAIN,President,,SE,Bill Van Auken,0,0,0,
Kittias,36-NORTH CENTRAL,President,,SE,Bill Van Auken,0,0,0,
Kittias,37-NORTH ELLENSBURG,President,,SE,Bill Van Auken,0,0,0,
Kittias,55-NORTH EAST FAIRVIEW,President,,SE,Bill Van Auken,0,0,0,
Kittias,38-PARK,President,,SE,Bill Van Auken,0,0,0,
Kittias,39-PEOH POINT,President,,SE,Bill Van Auken,0,0,0,
Kittias,40-RIDGEWAY,President,,SE,Bill Van Auken,0,0,0,
Kittias,41-ROSLYN 1,President,,SE,Bill Van Auken,0,0,0,
Kittias,42-ROSLYN 2,President,,SE,Bill Van Auken,0,0,0,
Kittias,45-ROSLYN OUTLYING,President,,SE,Bill Van Auken,0,0,,TRUE
Kittias,46-SANDERS,President,,SE,Bill Van Auken,0,0,0,
Kittias,47-SOUTH CLE ELUM,President,,SE,Bill Van Auken,0,0,0,
Kittias,48-SOUTH ELLENSBURG,President,,SE,Bill Van Auken,0,0,0,
Kittias,50-SWAUK,President,,SE,Bill Van Auken,0,0,,
Kittias,51-TEANAWAY,President,,SE,Bill Van Auken,0,0,0,
Kittias,52-THORP,President,,SE,Bill Van Auken,0,0,0,
Kittias,56-THRALL,President,,SE,Bill Van Auken,0,0,0,
Kittias,53-VANTAGE,President,,SE,Bill Van Auken,0,0,,TRUE
Kittias,999-ABSENTEE- 10247,President,,SE,Bill Van Auken,0,0,0,
Kittias,,President,,SE,Bill Van Auken,2,2,0,
Kittias,49-CANYON,President,,I,Ralph Nader,0,0,0,
Kittias,1-CLE ELUM 1,President,,I,Ralph Nader,6,4,2,
Kittias,2-CLE ELUM 2,President,,I,Ralph Nader,2,1,1,
Kittias,3-CLE ELUM 3,President,,I,Ralph Nader,1,0,1,
Kittias,4-CLE ELUM 4,President,,I,Ralph Nader,6,0,6,
Kittias,57-CLIFFDELL,President,,I,Ralph Nader,0,,,TRUE
Kittias,58-DAMMAN,President,,I,Ralph Nader,2,1,1,
Kittias,5-DENMARK,President,,I,Ralph Nader,7,3,4,
Kittias,43-DRY CREEK,President,,I,Ralph Nader,11,5,6,
Kittias,6-EAST SANDERS,President,,I,Ralph Nader,2,1,1,
Kittias,7-EASTON,President,,I,Ralph Nader,5,2,3,
Kittias,8-ELLENSBURG 1,President,,I,Ralph Nader,1,1,0,
Kittias,9-ELLENSBURG 2,President,,I,Ralph Nader,2,1,1,
Kittias,10-ELLENSBURG 3,President,,I,Ralph Nader,0,0,0,
Kittias,11-ELLENSBURG 4,President,,I,Ralph Nader,0,0,0,
Kittias,12-ELLENSBURG 5,President,,I,Ralph Nader,2,1,1,
Kittias,13-ELLENSBURG 6,President,,I,Ralph Nader,4,2,2,
Kittias,14-ELLENSBURG 7,President,,I,Ralph Nader,1,1,0,
Kittias,15-ELLENSBURG 8,President,,I,Ralph Nader,3,0,3,
Kittias,16-ELLENSBURG 9,President,,I,Ralph Nader,4,2,2,
Kittias,17-ELLENSBURG 10,President,,I,Ralph Nader,3,2,1,
Kittias,18-ELLENSBURG 11,President,,I,Ralph Nader,2,1,1,
Kittias,19-ELLENSBURG 12,President,,I,Ralph Nader,6,4,2,
Kittias,20-ELLENSBURG 13,President,,I,Ralph Nader,2,2,0,
Kittias,21-ELLENSBURG 14,President,,I,Ralph Nader,0,0,0,
Kittias,22-ELLENSBURG 15,President,,I,Ralph Nader,0,0,0,
Kittias,23-ELLENSBURG 16,President,,I,Ralph Nader,1,1,0,
Kittias,24-ELLENSBURG 17,President,,I,Ralph Nader,4,1,3,
Kittias,25-ELLENSBURG 18,President,,I,Ralph Nader,4,4,0,
Kittias,26-ELLENSBURG 19,President,,I,Ralph Nader,9,6,3,
Kittias,27-ELLENSBURG 20,President,,I,Ralph Nader,4,1,3,
Kittias,28-ELLENSBURG 21,President,,I,Ralph Nader,3,1,2,
Kittias,29-ELLENSBURG 22,President,,I,Ralph Nader,4,3,1,
Kittias,30-ELLENSBURG 23,President,,I,Ralph Nader,2,0,2,
Kittias,31-ELLENSBURG 24,President,,I,Ralph Nader,1,0,1,
Kittias,54-FAIRVIEW,President,,I,Ralph Nader,4,2,2,
Kittias,32-HYAK,President,,I,Ralph Nader,1,1,,TRUE
Kittias,59-KACHESS,President,,I,Ralph Nader,1,1,,TRUE
Kittias,33-KITTITAS 1,President,,I,Ralph Nader,1,1,0,
Kittias,60-KITTITAS 2,President,,I,Ralph Nader,1,1,0,
Kittias,34-MANASTASH,President,,I,Ralph Nader,6,2,4,
Kittias,35-MOUNTAIN,President,,I,Ralph Nader,0,0,0,
Kittias,36-NORTH CENTRAL,President,,I,Ralph Nader,1,0,1,
Kittias,37-NORTH ELLENSBURG,President,,I,Ralph Nader,5,4,1,
Kittias,55-NORTH EAST FAIRVIEW,President,,I,Ralph Nader,3,2,1,
Kittias,38-PARK,President,,I,Ralph Nader,5,4,1,
Kittias,39-PEOH POINT,President,,I,Ralph Nader,6,4,2,
Kittias,40-RIDGEWAY,President,,I,Ralph Nader,6,5,1,
Kittias,41-ROSLYN 1,President,,I,Ralph Nader,2,2,0,
Kittias,42-ROSLYN 2,President,,I,Ralph Nader,1,1,0,
Kittias,45-ROSLYN OUTLYING,President,,I,Ralph Nader,3,3,,TRUE
Kittias,46-SANDERS,President,,I,Ralph Nader,4,4,0,
Kittias,47-SOUTH CLE ELUM,President,,I,Ralph Nader,4,2,2,
Kittias,48-SOUTH ELLENSBURG,President,,I,Ralph Nader,2,2,0,
Kittias,50-SWAUK,President,,I,Ralph Nader,2,2,,
Kittias,51-TEANAWAY,President,,I,Ralph Nader,1,1,0,
Kittias,52-THORP,President,,I,Ralph Nader,8,5,3,
Kittias,56-THRALL,President,,I,Ralph Nader,5,3,2,
Kittias,53-VANTAGE,President,,I,Ralph Nader,1,1,,TRUE
Kittias,999-ABSENTEE- 10247,President,,I,Ralph Nader,0,72,0,
Kittias,,President,,I,Ralph Nader,181,180,73,
Kittias,49-CANYON,President,,,Write-ins,0,0,0,
Kittias,1-CLE ELUM 1,President,,,Write-ins,0,0,0,
Kittias,2-CLE ELUM 2,President,,,Write-ins,0,0,0,
Kittias,3-CLE ELUM 3,President,,,Write-ins,0,0,0,
Kittias,4-CLE ELUM 4,President,,,Write-ins,0,0,0,
Kittias,57-CLIFFDELL,President,,,Write-ins,0,,,TRUE
Kittias,58-DAMMAN,President,,,Write-ins,0,0,0,
Kittias,5-DENMARK,President,,,Write-ins,2,1,1,
Kittias,43-DRY CREEK,President,,,Write-ins,3,1,2,
Kittias,6-EAST SANDERS,President,,,Write-ins,1,0,1,
Kittias,7-EASTON,President,,,Write-ins,0,0,0,
Kittias,8-ELLENSBURG 1,President,,,Write-ins,0,0,0,
Kittias,9-ELLENSBURG 2,President,,,Write-ins,1,1,0,
Kittias,10-ELLENSBURG 3,President,,,Write-ins,0,0,0,
Kittias,11-ELLENSBURG 4,President,,,Write-ins,0,0,0,
Kittias,12-ELLENSBURG 5,President,,,Write-ins,0,0,0,
Kittias,13-ELLENSBURG 6,President,,,Write-ins,2,2,0,
Kittias,14-ELLENSBURG 7,President,,,Write-ins,0,0,0,
Kittias,15-ELLENSBURG 8,President,,,Write-ins,3,0,3,
Kittias,16-ELLENSBURG 9,President,,,Write-ins,0,0,0,
Kittias,17-ELLENSBURG 10,President,,,Write-ins,1,0,1,
Kittias,18-ELLENSBURG 11,President,,,Write-ins,0,0,0,
Kittias,19-ELLENSBURG 12,President,,,Write-ins,0,0,0,
Kittias,20-ELLENSBURG 13,President,,,Write-ins,0,0,0,
Kittias,21-ELLENSBURG 14,President,,,Write-ins,0,0,0,
Kittias,22-ELLENSBURG 15,President,,,Write-ins,0,0,0,
Kittias,23-ELLENSBURG 16,President,,,Write-ins,0,0,0,
Kittias,24-ELLENSBURG 17,President,,,Write-ins,1,0,1,
Kittias,25-ELLENSBURG 18,President,,,Write-ins,0,0,0,
Kittias,26-ELLENSBURG 19,President,,,Write-ins,1,1,0,
Kittias,27-ELLENSBURG 20,President,,,Write-ins,0,0,0,
Kittias,28-ELLENSBURG 21,President,,,Write-ins,3,3,0,
Kittias,29-ELLENSBURG 22,President,,,Write-ins,1,1,0,
Kittias,30-ELLENSBURG 23,President,,,Write-ins,1,1,0,
Kittias,31-ELLENSBURG 24,President,,,Write-ins,2,1,1,
Kittias,54-FAIRVIEW,President,,,Write-ins,0,0,0,
Kittias,32-HYAK,President,,,Write-ins,0,0,,TRUE
Kittias,59-KACHESS,President,,,Write-ins,0,0,,TRUE
Kittias,33-KITTITAS 1,President,,,Write-ins,0,0,0,
Kittias,60-KITTITAS 2,President,,,Write-ins,1,1,0,
Kittias,34-MANASTASH,President,,,Write-ins,0,0,0,
Kittias,35-MOUNTAIN,President,,,Write-ins,0,0,0,
Kittias,36-NORTH CENTRAL,President,,,Write-ins,0,0,0,
Kittias,37-NORTH ELLENSBURG,President,,,Write-ins,0,0,0,
Kittias,55-NORTH EAST FAIRVIEW,President,,,Write-ins,0,0,0,
Kittias,38-PARK,President,,,Write-ins,0,0,0,
Kittias,39-PEOH POINT,President,,,Write-ins,2,0,2,
Kittias,40-RIDGEWAY,President,,,Write-ins,1,1,0,
Kittias,41-ROSLYN 1,President,,,Write-ins,1,0,1,
Kittias,42-ROSLYN 2,President,,,Write-ins,1,0,1,
Kittias,45-ROSLYN OUTLYING,President,,,Write-ins,0,0,,TRUE
Kittias,46-SANDERS,President,,,Write-ins,0,0,0,
Kittias,47-SOUTH CLE ELUM,President,,,Write-ins,0,0,0,
Kittias,48-SOUTH ELLENSBURG,President,,,Write-ins,0,0,0,
Kittias,50-SWAUK,President,,,Write-ins,1,1,,
Kittias,51-TEANAWAY,President,,,Write-ins,0,0,0,
Kittias,52-THORP,President,,,Write-ins,0,0,0,
Kittias,56-THRALL,President,,,Write-ins,1,0,1,
Kittias,53-VANTAGE,President,,,Write-ins,0,0,,TRUE
Kittias,999-ABSENTEE- 10247,President,,,Write-ins,0,15,0,
Kittias,,President,,,Write-ins,30,30,15,
Kittias,49-CANYON,U.S. Senate,,D,Patty Murray,54,25,29,
Kittias,1-CLE ELUM 1,U.S. Senate,,D,Patty Murray,98,44,54,
Kittias,2-CLE ELUM 2,U.S. Senate,,D,Patty Murray,81,44,37,
Kittias,3-CLE ELUM 3,U.S. Senate,,D,Patty Murray,58,31,27,
Kittias,4-CLE ELUM 4,U.S. Senate,,D,Patty Murray,137,73,64,
Kittias,57-CLIFFDELL,U.S. Senate,,D,Patty Murray,0,,,TRUE
Kittias,58-DAMMAN,U.S. Senate,,D,Patty Murray,143,72,71,
Kittias,5-DENMARK,U.S. Senate,,D,Patty Murray,128,53,75,
Kittias,43-DRY CREEK,U.S. Senate,,D,Patty Murray,157,73,84,
Kittias,6-EAST SANDERS,U.S. Senate,,D,Patty Murray,144,78,66,
Kittias,7-EASTON,U.S. Senate,,D,Patty Murray,167,71,96,
Kittias,8-ELLENSBURG 1,U.S. Senate,,D,Patty Murray,77,36,41,
Kittias,9-ELLENSBURG 2,U.S. Senate,,D,Patty Murray,98,51,47,
Kittias,10-ELLENSBURG 3,U.S. Senate,,D,Patty Murray,50,28,22,
Kittias,11-ELLENSBURG 4,U.S. Senate,,D,Patty Murray,80,49,31,
Kittias,12-ELLENSBURG 5,U.S. Senate,,D,Patty Murray,90,50,40,
Kittias,13-ELLENSBURG 6,U.S. Senate,,D,Patty Murray,70,41,29,
Kittias,14-ELLENSBURG 7,U.S. Senate,,D,Patty Murray,79,40,39,
Kittias,15-ELLENSBURG 8,U.S. Senate,,D,Patty Murray,82,53,29,
Kittias,16-ELLENSBURG 9,U.S. Senate,,D,Patty Murray,88,42,46,
Kittias,17-ELLENSBURG 10,U.S. Senate,,D,Patty Murray,125,63,62,
Kittias,18-ELLENSBURG 11,U.S. Senate,,D,Patty Murray,124,69,55,
Kittias,19-ELLENSBURG 12,U.S. Senate,,D,Patty Murray,120,70,50,
Kittias,20-ELLENSBURG 13,U.S. Senate,,D,Patty Murray,92,59,33,
Kittias,21-ELLENSBURG 14,U.S. Senate,,D,Patty Murray,91,47,44,
Kittias,22-ELLENSBURG 15,U.S. Senate,,D,Patty Murray,142,88,54,
Kittias,23-ELLENSBURG 16,U.S. Senate,,D,Patty Murray,138,79,59,
Kittias,24-ELLENSBURG 17,U.S. Senate,,D,Patty Murray,197,120,77,
Kittias,25-ELLENSBURG 18,U.S. Senate,,D,Patty Murray,93,57,36,
Kittias,26-ELLENSBURG 19,U.S. Senate,,D,Patty Murray,439,227,212,
Kittias,27-ELLENSBURG 20,U.S. Senate,,D,Patty Murray,89,46,43,
Kittias,28-ELLENSBURG 21,U.S. Senate,,D,Patty Murray,119,58,61,
Kittias,29-ELLENSBURG 22,U.S. Senate,,D,Patty Murray,116,63,53,
Kittias,30-ELLENSBURG 23,U.S. Senate,,D,Patty Murray,168,48,120,
Kittias,31-ELLENSBURG 24,U.S. Senate,,D,Patty Murray,185,86,99,
Kittias,54-FAIRVIEW,U.S. Senate,,D,Patty Murray,94,44,50,
Kittias,32-HYAK,U.S. Senate,,D,Patty Murray,71,71,,TRUE
Kittias,59-KACHESS,U.S. Senate,,D,Patty Murray,80,80,,TRUE
Kittias,33-KITTITAS 1,U.S. Senate,,D,Patty Murray,75,40,35,
Kittias,60-KITTITAS 2,U.S. Senate,,D,Patty Murray,107,57,50,
Kittias,34-MANASTASH,U.S. Senate,,D,Patty Murray,143,75,68,
Kittias,35-MOUNTAIN,U.S. Senate,,D,Patty Murray,187,58,129,
Kittias,36-NORTH CENTRAL,U.S. Senate,,D,Patty Murray,146,69,77,
Kittias,37-NORTH ELLENSBURG,U.S. Senate,,D,Patty Murray,144,64,80,
Kittias,55-NORTH EAST FAIRVIEW,U.S. Senate,,D,Patty Murray,119,71,48,
Kittias,38-PARK,U.S. Senate,,D,Patty Murray,117,58,59,
Kittias,39-PEOH POINT,U.S. Senate,,D,Patty Murray,254,89,165,
Kittias,40-RIDGEWAY,U.S. Senate,,D,Patty Murray,212,94,118,
Kittias,41-ROSLYN 1,U.S. Senate,,D,Patty Murray,184,96,88,
Kittias,42-ROSLYN 2,U.S. Senate,,D,Patty Murray,150,76,74,
Kittias,45-ROSLYN OUTLYING,U.S. Senate,,D,Patty Murray,93,93,,TRUE
Kittias,46-SANDERS,U.S. Senate,,D,Patty Murray,82,43,39,
Kittias,47-SOUTH CLE ELUM,U.S. Senate,,D,Patty Murray,104,42,62,
Kittias,48-SOUTH ELLENSBURG,U.S. Senate,,D,Patty Murray,212,116,96,
Kittias,50-SWAUK,U.S. Senate,,D,Patty Murray,77,77,,
Kittias,51-TEANAWAY,U.S. Senate,,D,Patty Murray,134,57,77,
Kittias,52-THORP,U.S. Senate,,D,Patty Murray,150,77,73,
Kittias,56-THRALL,U.S. Senate,,D,Patty Murray,121,58,63,
Kittias,53-VANTAGE,U.S. Senate,,D,Patty Murray,15,15,,TRUE
Kittias,999-ABSENTEE,U.S. Senate,,D,Patty Murray,0,3428,0,
Kittias,,U.S. Senate,,D,Patty Murray,7190,7182,3436,
Kittias,49-CANYON,U.S. Senate,,R,George Nethercutt,67,34,33,
