firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Pend Oreille,175
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Pierce,6974
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,San Juan,560
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Skagit,1432
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Skamania,164
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Snohomish,6900
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Spokane,5072
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Stevens,405
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Thurston,4059
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Wahkiakum,78
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Walla Walla,619
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Whatcom,2695
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Whitman,642
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,county,Yakima,950
Bill,Bradley,Bill Bradley,D,D,President - Democratic Primary,NA,,state,Washington,93375
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Adams,260
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Asotin,391
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Benton,4214
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Chelan,1449
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Clallam,2681
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Clark,11956
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Columbia,134
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Cowlitz,4381
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Douglas,541
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Ferry,199
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Franklin,967
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Garfield,69
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Grant,1452
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Grays Harbor,3481
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Island,2549
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Jefferson,1450
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,King,72315
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Kitsap,8254
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Kittitas,854
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Klickitat,489
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Lewis,2194
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Lincoln,304
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Mason,2226
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Okanogan,818
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Pacific,1244
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Pend Oreille,473
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Pierce,23688
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,San Juan,548
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Skagit,2869
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Skamania,348
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Snohomish,17968
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Spokane,10249
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Stevens,781
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Thurston,9567
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Wahkiakum,175
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Walla Walla,1489
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Whatcom,4132
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Whitman,1109
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,county,Yakima,4188
Al,Gore,Al Gore,D,D,President - Democratic Primary,NA,,state,Washington,202456
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Adams,6
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Asotin,5
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Benton,57
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Chelan,13
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Clallam,28
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Clark,86
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Columbia,8
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Cowlitz,31
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Douglas,6
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Ferry,1
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Franklin,8
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Garfield,0
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Grant,20
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Grays Harbor,28
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Island,19
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Jefferson,11
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,King,224
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Kitsap,32
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Kittitas,8
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Klickitat,12
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Lewis,33
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Lincoln,5
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Mason,28
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Okanogan,28
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Pacific,23
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Pend Oreille,6
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Pierce,99
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,San Juan,3
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Skagit,19
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Skamania,12
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Snohomish,82
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Spokane,78
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Stevens,19
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Thurston,56
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Wahkiakum,3
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Walla Walla,6
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Whatcom,17
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Whitman,10
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,county,Yakima,40
Lyndon H.,LaRouche,"Lyndon H. LaRouche, Jr.",D,D,President - Democratic Primary,NA,,state,Washington,1170
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Adams,7
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Asotin,3
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Benton,63
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Chelan,16
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Clallam,29
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Clark,175
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Columbia,0
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Cowlitz,51
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Douglas,8
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Ferry,3
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Franklin,12
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Garfield,1
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Grant,16
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Grays Harbor,10
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Island,28
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Jefferson,5
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,King,259
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Kitsap,57
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Kittitas,7
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Klickitat,11
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Lewis,34
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Lincoln,2
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Mason,22
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Okanogan,12
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Pacific,6
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Pend Oreille,3
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Pierce,112
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,San Juan,7
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Skagit,31
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Skamania,1
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Snohomish,145
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Spokane,151
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Stevens,19
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Thurston,46
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Wahkiakum,2
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Walla Walla,18
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Whatcom,47
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Whitman,9
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,county,Yakima,41
Gary,Bauer,Gary Bauer,R,R,President - Republican Primary,NA,,state,Washington,1469
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Adams,930
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Asotin,927
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Benton,12723
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Chelan,5285
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Clallam,3870
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Clark,17115
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Columbia,505
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Cowlitz,3701
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Douglas,2063
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Ferry,323
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Franklin,2336
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Garfield,258
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Grant,4546
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Grays Harbor,2532
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Island,4328
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Jefferson,1596
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,King,76384
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Kitsap,11160
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Kittitas,1897
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Klickitat,865
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Lewis,5190
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Lincoln,981
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Mason,2554
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Okanogan,2261
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Pacific,847
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Pend Oreille,684
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Pierce,29346
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,San Juan,702
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Skagit,4970
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Skamania,480
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Snohomish,25087
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Spokane,21098
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Stevens,2480
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Thurston,10007
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Wahkiakum,167
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Walla Walla,4060
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Whatcom,6773
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Whitman,2655
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,county,Yakima,10367
George W.,Bush,George W. Bush,R,R,President - Republican Primary,NA,,state,Washington,284053
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Adams,5
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Asotin,5
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Benton,92
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Chelan,27
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Clallam,37
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Clark,152
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Columbia,2
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Cowlitz,36
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Douglas,5
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Ferry,3
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Franklin,15
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Garfield,0
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Grant,22
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Grays Harbor,9
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Island,55
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Jefferson,6
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,King,393
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Kitsap,64
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Kittitas,14
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Klickitat,5
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Lewis,35
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Lincoln,4
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Mason,18
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Okanogan,22
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Pacific,15
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Pend Oreille,5
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Pierce,165
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,San Juan,19
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Skagit,29
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Skamania,7
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Snohomish,144
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Spokane,112
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Stevens,18
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Thurston,72
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Wahkiakum,2
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Walla Walla,16
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Whatcom,46
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Whitman,16
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,county,Yakima,57
Steve,Forbes,Steve Forbes,R,R,President - Republican Primary,NA,,state,Washington,1749
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Adams,6
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Asotin,0
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Benton,84
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Chelan,8
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Clallam,17
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Clark,94
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Columbia,1
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Cowlitz,21
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Douglas,6
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Ferry,3
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Franklin,24
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Garfield,1
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Grant,36
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Grays Harbor,12
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Island,15
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Jefferson,3
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,King,222
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Kitsap,35
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Kittitas,5
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Klickitat,2
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Lewis,15
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Lincoln,2
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Mason,6
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Okanogan,11
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Pacific,4
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Pend Oreille,4
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Pierce,89
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,San Juan,1
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Skagit,12
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Skamania,1
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Snohomish,73
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Spokane,92
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Stevens,15
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Thurston,34
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Wahkiakum,1
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Walla Walla,13
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Whatcom,18
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Whitman,9
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,county,Yakima,28
Orrin,Hatch,Orrin Hatch,R,R,President - Republican Primary,NA,,state,Washington,1023
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Adams,40
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Asotin,34
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Benton,359
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Chelan,182
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Clallam,285
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Clark,999
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Columbia,11
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Cowlitz,196
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Douglas,49
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Ferry,32
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Franklin,67
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Garfield,10
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Grant,163
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Grays Harbor,121
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Island,154
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Jefferson,83
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,King,2342
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Kitsap,503
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Kittitas,71
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Klickitat,75
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Lewis,250
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Lincoln,52
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Mason,102
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Okanogan,123
Alan,Keyes,Alan Keyes,R,R,President - Republican Primary,NA,,county,Pacific,39
