county,precinct,office,district,party,candidate,total
Douglas,102,U.S. Senate,,I,Robin Adair,13
Douglas,103,U.S. Senate,,I,Robin Adair,5
Douglas,104,U.S. Senate,,I,Robin Adair,1
Douglas,105,U.S. Senate,,I,Robin Adair,3
Douglas,106,U.S. Senate,,I,Robin Adair,1
Douglas,107,U.S. Senate,,I,Robin Adair,5
Douglas,108,U.S. Senate,,I,Robin Adair,2
Douglas,109,U.S. Senate,,I,Robin Adair,2
Douglas,111,U.S. Senate,,I,Robin Adair,3
Douglas,112,U.S. Senate,,I,Robin Adair,5
Douglas,201,U.S. Senate,,I,Robin Adair,6
Douglas,202,U.S. Senate,,I,Robin Adair,4
Douglas,203,U.S. Senate,,I,Robin Adair,0
Douglas,204,U.S. Senate,,I,Robin Adair,5
Douglas,205,U.S. Senate,,I,Robin Adair,5
Douglas,206,U.S. Senate,,I,Robin Adair,1
Douglas,207,U.S. Senate,,I,Robin Adair,0
Douglas,208,U.S. Senate,,I,Robin Adair,0
Douglas,209,U.S. Senate,,I,Robin Adair,2
Douglas,210,U.S. Senate,,I,Robin Adair,2
Douglas,211,U.S. Senate,,I,Robin Adair,0
Douglas,212,U.S. Senate,,I,Robin Adair,0
Douglas,213,U.S. Senate,,I,Robin Adair,0
Douglas,214,U.S. Senate,,I,Robin Adair,0
Douglas,215,U.S. Senate,,I,Robin Adair,2
Douglas,216,U.S. Senate,,I,Robin Adair,1
Douglas,218,U.S. Senate,,I,Robin Adair,5
Douglas,301,U.S. Senate,,I,Robin Adair,5
Douglas,302,U.S. Senate,,I,Robin Adair,0
Douglas,303,U.S. Senate,,I,Robin Adair,5
Douglas,304,U.S. Senate,,I,Robin Adair,1
Douglas,305,U.S. Senate,,I,Robin Adair,5
Douglas,306,U.S. Senate,,I,Robin Adair,0
Douglas,307,U.S. Senate,,I,Robin Adair,0
Douglas,308,U.S. Senate,,I,Robin Adair,0
Douglas,309,U.S. Senate,,I,Robin Adair,0
Douglas,310,U.S. Senate,,I,Robin Adair,1
Douglas,311,U.S. Senate,,I,Robin Adair,1
Douglas,312,U.S. Senate,,I,Robin Adair,0
Douglas,313,U.S. Senate,,I,Robin Adair,0
Douglas,314,U.S. Senate,,I,Robin Adair,1
Douglas,316,U.S. Senate,,I,Robin Adair,2
Douglas,317,U.S. Senate,,I,Robin Adair,1
Douglas,319,U.S. Senate,,I,Robin Adair,3
Douglas,,U.S. Senate,,I,Robin Adair,103
Douglas,101,U.S. Senate,,G,Aaron Dixon,0
Douglas,102,U.S. Senate,,G,Aaron Dixon,0
Douglas,103,U.S. Senate,,G,Aaron Dixon,2
Douglas,104,U.S. Senate,,G,Aaron Dixon,1
Douglas,105,U.S. Senate,,G,Aaron Dixon,1
Douglas,106,U.S. Senate,,G,Aaron Dixon,1
Douglas,107,U.S. Senate,,G,Aaron Dixon,3
Douglas,108,U.S. Senate,,G,Aaron Dixon,0
Douglas,109,U.S. Senate,,G,Aaron Dixon,0
Douglas,111,U.S. Senate,,G,Aaron Dixon,3
Douglas,112,U.S. Senate,,G,Aaron Dixon,2
Douglas,201,U.S. Senate,,G,Aaron Dixon,0
Douglas,202,U.S. Senate,,G,Aaron Dixon,1
Douglas,203,U.S. Senate,,G,Aaron Dixon,1
Douglas,204,U.S. Senate,,G,Aaron Dixon,4
Douglas,205,U.S. Senate,,G,Aaron Dixon,1
Douglas,206,U.S. Senate,,G,Aaron Dixon,2
Douglas,207,U.S. Senate,,G,Aaron Dixon,0
Douglas,208,U.S. Senate,,G,Aaron Dixon,1
Douglas,209,U.S. Senate,,G,Aaron Dixon,1
Douglas,210,U.S. Senate,,G,Aaron Dixon,0
Douglas,211,U.S. Senate,,G,Aaron Dixon,0
Douglas,212,U.S. Senate,,G,Aaron Dixon,1
Douglas,213,U.S. Senate,,G,Aaron Dixon,0
Douglas,214,U.S. Senate,,G,Aaron Dixon,0
Douglas,215,U.S. Senate,,G,Aaron Dixon,2
Douglas,216,U.S. Senate,,G,Aaron Dixon,0
Douglas,218,U.S. Senate,,G,Aaron Dixon,2
Douglas,301,U.S. Senate,,G,Aaron Dixon,2
Douglas,302,U.S. Senate,,G,Aaron Dixon,2
Douglas,303,U.S. Senate,,G,Aaron Dixon,1
Douglas,304,U.S. Senate,,G,Aaron Dixon,0
Douglas,305,U.S. Senate,,G,Aaron Dixon,1
Douglas,306,U.S. Senate,,G,Aaron Dixon,0
Douglas,307,U.S. Senate,,G,Aaron Dixon,0
Douglas,308,U.S. Senate,,G,Aaron Dixon,0
Douglas,309,U.S. Senate,,G,Aaron Dixon,0
Douglas,310,U.S. Senate,,G,Aaron Dixon,1
Douglas,311,U.S. Senate,,G,Aaron Dixon,1
Douglas,312,U.S. Senate,,G,Aaron Dixon,1
Douglas,313,U.S. Senate,,G,Aaron Dixon,1
Douglas,314,U.S. Senate,,G,Aaron Dixon,0
Douglas,316,U.S. Senate,,G,Aaron Dixon,0
Douglas,317,U.S. Senate,,G,Aaron Dixon,0
Douglas,319,U.S. Senate,,G,Aaron Dixon,1
Douglas,,U.S. Senate,,G,Aaron Dixon,40
Douglas,101,U.S. House,4,D,Wright,176
Douglas,102,U.S. House,4,D,Wright,219
Douglas,103,U.S. House,4,D,Wright,68
Douglas,104,U.S. House,4,D,Wright,161
Douglas,105,U.S. House,4,D,Wright,53
Douglas,106,U.S. House,4,D,Wright,146
Douglas,107,U.S. House,4,D,Wright,92
Douglas,108,U.S. House,4,D,Wright,72
Douglas,109,U.S. House,4,D,Wright,96
Douglas,111,U.S. House,4,D,Wright,91
Douglas,112,U.S. House,4,D,Wright,182
Douglas,201,U.S. House,4,D,Wright,108
Douglas,202,U.S. House,4,D,Wright,139
Douglas,203,U.S. House,4,D,Wright,160
Douglas,204,U.S. House,4,D,Wright,109
Douglas,205,U.S. House,4,D,Wright,152
Douglas,206,U.S. House,4,D,Wright,38
Douglas,207,U.S. House,4,D,Wright,16
Douglas,208,U.S. House,4,D,Wright,10
Douglas,209,U.S. House,4,D,Wright,104
Douglas,210,U.S. House,4,D,Wright,72
Douglas,211,U.S. House,4,D,Wright,14
Douglas,212,U.S. House,4,D,Wright,3
Douglas,213,U.S. House,4,D,Wright,10
Douglas,214,U.S. House,4,D,Wright,1
Douglas,215,U.S. House,4,D,Wright,50
Douglas,216,U.S. House,4,D,Wright,66
Douglas,218,U.S. House,4,D,Wright,117
Douglas,301,U.S. House,4,D,Wright,276
Douglas,302,U.S. House,4,D,Wright,197
Douglas,303,U.S. House,4,D,Wright,115
Douglas,304,U.S. House,4,D,Wright,33
Douglas,305,U.S. House,4,D,Wright,51
Douglas,306,U.S. House,4,D,Wright,3
Douglas,307,U.S. House,4,D,Wright,22
Douglas,308,U.S. House,4,D,Wright,14
Douglas,309,U.S. House,4,D,Wright,22
Douglas,310,U.S. House,4,D,Wright,40
Douglas,311,U.S. House,4,D,Wright,87
Douglas,312,U.S. House,4,D,Wright,8
Douglas,313,U.S. House,4,D,Wright,15
Douglas,314,U.S. House,4,D,Wright,56
Douglas,316,U.S. House,4,D,Wright,177
Douglas,317,U.S. House,4,D,Wright,105
Douglas,319,U.S. House,4,D,Wright,185
Douglas,,U.S. House,4,D,Wright,3931
Douglas,101,U.S. House,4,R,Doc Hastings,304
Douglas,102,U.S. House,4,R,Doc Hastings,303
Douglas,103,U.S. House,4,R,Doc Hastings,96
Douglas,104,U.S. House,4,R,Doc Hastings,250
Douglas,105,U.S. House,4,R,Doc Hastings,77
Douglas,106,U.S. House,4,R,Doc Hastings,200
Douglas,107,U.S. House,4,R,Doc Hastings,122
Douglas,108,U.S. House,4,R,Doc Hastings,109
Douglas,109,U.S. House,4,R,Doc Hastings,147
Douglas,111,U.S. House,4,R,Doc Hastings,132
Douglas,112,U.S. House,4,R,Doc Hastings,323
Douglas,201,U.S. House,4,R,Doc Hastings,153
Douglas,202,U.S. House,4,R,Doc Hastings,214
Douglas,203,U.S. House,4,R,Doc Hastings,275
Douglas,204,U.S. House,4,R,Doc Hastings,250
Douglas,205,U.S. House,4,R,Doc Hastings,333
Douglas,206,U.S. House,4,R,Doc Hastings,90
Douglas,207,U.S. House,4,R,Doc Hastings,47
Douglas,208,U.S. House,4,R,Doc Hastings,28
Douglas,209,U.S. House,4,R,Doc Hastings,225
Douglas,210,U.S. House,4,R,Doc Hastings,60
Douglas,211,U.S. House,4,R,Doc Hastings,40
Douglas,212,U.S. House,4,R,Doc Hastings,30
Douglas,213,U.S. House,4,R,Doc Hastings,44
Douglas,214,U.S. House,4,R,Doc Hastings,9
Douglas,215,U.S. House,4,R,Doc Hastings,72
Douglas,216,U.S. House,4,R,Doc Hastings,147
Douglas,218,U.S. House,4,R,Doc Hastings,197
Douglas,301,U.S. House,4,R,Doc Hastings,580
Douglas,302,U.S. House,4,R,Doc Hastings,513
Douglas,303,U.S. House,4,R,Doc Hastings,137
Douglas,304,U.S. House,4,R,Doc Hastings,42
Douglas,305,U.S. House,4,R,Doc Hastings,121
Douglas,306,U.S. House,4,R,Doc Hastings,12
Douglas,307,U.S. House,4,R,Doc Hastings,33
Douglas,308,U.S. House,4,R,Doc Hastings,19
Douglas,309,U.S. House,4,R,Doc Hastings,59
Douglas,310,U.S. House,4,R,Doc Hastings,104
Douglas,311,U.S. House,4,R,Doc Hastings,220
Douglas,312,U.S. House,4,R,Doc Hastings,18
Douglas,313,U.S. House,4,R,Doc Hastings,22
Douglas,314,U.S. House,4,R,Doc Hastings,40
Douglas,316,U.S. House,4,R,Doc Hastings,355
Douglas,317,U.S. House,4,R,Doc Hastings,154
Douglas,319,U.S. House,4,R,Doc Hastings,350
Douglas,,U.S. House,4,R,Doc Hastings,7056
Douglas,101,State House,12--1,R,Cary Condotta,368
Douglas,102,State House,12--1,R,Cary Condotta,358
Douglas,103,State House,12--1,R,Cary Condotta,120
Douglas,104,State House,12--1,R,Cary Condotta,295
Douglas,105,State House,12--1,R,Cary Condotta,95
Douglas,106,State House,12--1,R,Cary Condotta,236
Douglas,107,State House,12--1,R,Cary Condotta,172
Douglas,108,State House,12--1,R,Cary Condotta,122
Douglas,109,State House,12--1,R,Cary Condotta,175
Douglas,111,State House,12--1,R,Cary Condotta,148
Douglas,112,State House,12--1,R,Cary Condotta,372
Douglas,201,State House,12--1,R,Cary Condotta,203
Douglas,202,State House,12--1,R,Cary Condotta,253
Douglas,203,State House,12--1,R,Cary Condotta,329
Douglas,204,State House,12--1,R,Cary Condotta,288
Douglas,205,State House,12--1,R,Cary Condotta,352
Douglas,206,State House,12--1,R,Cary Condotta,97
Douglas,207,State House,12--1,R,Cary Condotta,46
Douglas,208,State House,12--1,R,Cary Condotta,24
Douglas,209,State House,12--1,R,Cary Condotta,246
Douglas,210,State House,12--1,R,Cary Condotta,86
Douglas,211,State House,12--1,R,Cary Condotta,52
Douglas,212,State House,12--1,R,Cary Condotta,30
Douglas,213,State House,12--1,R,Cary Condotta,41
Douglas,214,State House,12--1,R,Cary Condotta,9
Douglas,215,State House,12--1,R,Cary Condotta,98
Douglas,216,State House,12--1,R,Cary Condotta,167
Douglas,218,State House,12--1,R,Cary Condotta,239
Douglas,301,State House,12--1,R,Cary Condotta,672
Douglas,302,State House,12--1,R,Cary Condotta,540
Douglas,303,State House,12--1,R,Cary Condotta,183
Douglas,304,State House,12--1,R,Cary Condotta,49
Douglas,305,State House,12--1,R,Cary Condotta,141
Douglas,306,State House,12--1,R,Cary Condotta,12
Douglas,307,State House,12--1,R,Cary Condotta,33
Douglas,308,State House,12--1,R,Cary Condotta,21
Douglas,309,State House,12--1,R,Cary Condotta,64
Douglas,310,State House,12--1,R,Cary Condotta,122
Douglas,311,State House,12--1,R,Cary Condotta,242
Douglas,312,State House,12--1,R,Cary Condotta,24
Douglas,313,State House,12--1,R,Cary Condotta,29
Douglas,314,State House,12--1,R,Cary Condotta,50
Douglas,316,State House,12--1,R,Cary Condotta,393
Douglas,317,State House,12--1,R,Cary Condotta,178
Douglas,319,State House,12--1,R,Cary Condotta,407
Douglas,,State House,12--1,R,Cary Condotta,8181
Douglas,101,State House,12--2,R,Mike Armstrong,365
Douglas,102,State House,12--2,R,Mike Armstrong,375
Douglas,103,State House,12--2,R,Mike Armstrong,128
Douglas,104,State House,12--2,R,Mike Armstrong,309
Douglas,105,State House,12--2,R,Mike Armstrong,103
Douglas,106,State House,12--2,R,Mike Armstrong,246
Douglas,107,State House,12--2,R,Mike Armstrong,180
Douglas,108,State House,12--2,R,Mike Armstrong,130
Douglas,109,State House,12--2,R,Mike Armstrong,188
Douglas,111,State House,12--2,R,Mike Armstrong,155
Douglas,112,State House,12--2,R,Mike Armstrong,383
Douglas,201,State House,12--2,R,Mike Armstrong,203
Douglas,202,State House,12--2,R,Mike Armstrong,265
Douglas,203,State House,12--2,R,Mike Armstrong,333
Douglas,204,State House,12--2,R,Mike Armstrong,294
Douglas,205,State House,12--2,R,Mike Armstrong,362
Douglas,206,State House,12--2,R,Mike Armstrong,100
Douglas,207,State House,12--2,R,Mike Armstrong,49
Douglas,208,State House,12--2,R,Mike Armstrong,25
Douglas,209,State House,12--2,R,Mike Armstrong,242
Douglas,210,State House,12--2,R,Mike Armstrong,88
Douglas,211,State House,12--2,R,Mike Armstrong,52
Douglas,212,State House,12--2,R,Mike Armstrong,27
Douglas,213,State House,12--2,R,Mike Armstrong,42
Douglas,214,State House,12--2,R,Mike Armstrong,8
Douglas,215,State House,12--2,R,Mike Armstrong,101
Douglas,216,State House,12--2,R,Mike Armstrong,173
Douglas,218,State House,12--2,R,Mike Armstrong,241
Douglas,301,State House,12--2,R,Mike Armstrong,677
Douglas,302,State House,12--2,R,Mike Armstrong,564
Douglas,303,State House,12--2,R,Mike Armstrong,190
Douglas,304,State House,12--2,R,Mike Armstrong,53
Douglas,305,State House,12--2,R,Mike Armstrong,141
Douglas,306,State House,12--2,R,Mike Armstrong,11
Douglas,307,State House,12--2,R,Mike Armstrong,32
Douglas,308,State House,12--2,R,Mike Armstrong,21
Douglas,309,State House,12--2,R,Mike Armstrong,64
Douglas,310,State House,12--2,R,Mike Armstrong,118
Douglas,311,State House,12--2,R,Mike Armstrong,242
Douglas,312,State House,12--2,R,Mike Armstrong,21
Douglas,313,State House,12--2,R,Mike Armstrong,25
Douglas,314,State House,12--2,R,Mike Armstrong,49
Douglas,316,State House,12--2,R,Mike Armstrong,402
Douglas,317,State House,12--2,R,Mike Armstrong,179
Douglas,319,State House,12--2,R,Mike Armstrong,415
Douglas,,State House,12--2,R,Mike Armstrong,8371
