firstname,lastname,ballotname,partyname,partycode,officename,officeposition,measuretext,reporting_level,jurisdiction,votes
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Pend Oreille,705
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Pierce,31920
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,San Juan,925
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Skagit,4891
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Skamania,594
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Snohomish,23715
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Spokane,18680
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Stevens,1924
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Thurston,9460
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Wahkiakum,295
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Walla Walla,2921
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Whatcom,7519
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Whitman,1736
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,county,Yakima,10211
Jim,Johnson,Jim Johnson,NP,NP,State Supreme Court Justice,Position #3,,state,Washington,250315
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Adams,278
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Asotin,298
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Benton,2081
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Chelan,2447
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Clallam,1346
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Clark,6940
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Columbia,107
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Cowlitz,1861
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Douglas,918
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Ferry,217
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Franklin,729
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Garfield,34
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Grant,1012
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Grays Harbor,919
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Island,1102
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Jefferson,664
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,King,14780
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Kitsap,3947
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Kittitas,605
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Klickitat,291
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Lewis,1202
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Lincoln,447
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Mason,701
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Okanogan,909
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Pacific,424
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Pend Oreille,390
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Pierce,9122
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,San Juan,288
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Skagit,2285
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Skamania,236
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Snohomish,8043
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Spokane,6943
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Stevens,942
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Thurston,3092
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Wahkiakum,100
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Walla Walla,662
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Whatcom,1956
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Whitman,682
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,county,Yakima,3103
Stan,Morse,Stan Morse,NP,NP,State Supreme Court Justice,Position #3,,state,Washington,82103
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Adams,453
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Asotin,573
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Benton,4421
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Chelan,1698
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Clallam,3971
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Clark,10808
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Columbia,214
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Cowlitz,3142
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Douglas,994
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Ferry,347
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Franklin,1111
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Garfield,101
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Grant,1891
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Grays Harbor,1730
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Island,2834
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Jefferson,2018
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,King,87754
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Kitsap,14580
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Kittitas,1017
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Klickitat,491
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Lewis,1711
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Lincoln,466
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Mason,1424
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Okanogan,1308
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Pacific,828
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Pend Oreille,439
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Pierce,29530
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,San Juan,1174
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Skagit,3569
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Skamania,321
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Snohomish,17587
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Spokane,12431
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Stevens,1078
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Thurston,8755
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Wahkiakum,161
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Walla Walla,1601
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Whatcom,5179
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Whitman,1203
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,county,Yakima,4950
Michael,Spearman,Michael Spearman,NP,NP,State Supreme Court Justice,Position #3,,state,Washington,233863
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Adams,723
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Asotin,795
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Benton,7708
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Chelan,4093
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Clallam,4869
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Clark,12856
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Columbia,395
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Cowlitz,5164
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Douglas,2100
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Ferry,406
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Franklin,2338
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Garfield,127
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Grant,2585
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Grays Harbor,2400
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Island,3874
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Jefferson,2557
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,King,106048
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Kitsap,17791
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Kittitas,1551
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Klickitat,823
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Lewis,4190
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Lincoln,894
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Mason,2661
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Okanogan,2194
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Pacific,1029
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Pend Oreille,778
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Pierce,43792
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,San Juan,1432
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Skagit,5514
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Skamania,537
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Snohomish,26504
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Spokane,16997
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Stevens,1754
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Thurston,12521
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Wahkiakum,255
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Walla Walla,2570
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Whatcom,7004
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Whitman,1641
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,county,Yakima,8328
Charles W.,Johnson,Charles W. Johnson,NP,NP,State Supreme Court Justice,Position #4,,state,Washington,319798
Stephen,Budd,Stephen Budd,R,R,State Representative District #2,Position #2,,county,Pierce,3375
Stephen,Budd,Stephen Budd,R,R,State Representative District #2,Position #2,,county,Thurston,892
Stephen,Budd,Stephen Budd,R,R,State Representative District #2,Position #2,,state,Washington,4267
Tom,Campbell,Tom Campbell,R,R,State Representative District #2,Position #2,,county,Pierce,11011
Tom,Campbell,Tom Campbell,R,R,State Representative District #2,Position #2,,county,Thurston,1970
Tom,Campbell,Tom Campbell,R,R,State Representative District #2,Position #2,,state,Washington,12981
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Adams,685
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Asotin,1003
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Benton,6186
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Chelan,4145
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Clallam,5218
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Clark,16466
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Columbia,357
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Cowlitz,6914
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Douglas,1766
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Ferry,556
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Franklin,1978
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Garfield,135
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Grant,3190
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Grays Harbor,3364
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Island,4448
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Jefferson,2845
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,King,66011
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Kitsap,15269
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Kittitas,1559
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Klickitat,894
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Lewis,4085
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Lincoln,777
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Mason,2763
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Okanogan,1870
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Pacific,1346
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Pend Oreille,1025
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Pierce,32628
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,San Juan,1428
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Skagit,5807
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Skamania,737
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Snohomish,32987
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Spokane,24723
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Stevens,2409
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Thurston,12533
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Wahkiakum,383
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Walla Walla,2399
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Whatcom,6324
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Whitman,1604
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,county,Yakima,9068
Pamela (Pam),Loginsky,Pamela (Pam) Loginsky,NP,NP,State Supreme Court Justice,Position #4,,state,Washington,287885
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Adams,865
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Asotin,867
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Benton,4418
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Chelan,2357
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Clallam,3336
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Clark,13379
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Columbia,304
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Cowlitz,3594
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Douglas,1295
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Ferry,470
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Franklin,1536
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Garfield,103
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Grant,2836
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Grays Harbor,1971
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Island,2506
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Jefferson,1254
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,King,31586
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Kitsap,9095
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Kittitas,1137
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Klickitat,585
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Lewis,2482
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Lincoln,685
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Mason,1580
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Okanogan,1473
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Pacific,1048
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Pend Oreille,652
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Pierce,21251
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,San Juan,591
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Skagit,3315
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Skamania,462
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Snohomish,16100
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Spokane,17295
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Stevens,1607
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Thurston,7006
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Wahkiakum,236
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Walla Walla,1884
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Whatcom,4775
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Whitman,1770
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,county,Yakima,7746
Doug,Schafer,Doug Schafer,NP,NP,State Supreme Court Justice,Position #4,,state,Washington,175452
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Adams,2016
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Asotin,2417
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Benton,15381
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Chelan,9674
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Clallam,9805
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Clark,37861
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Columbia,958
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Cowlitz,14834
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Douglas,4722
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Ferry,1223
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Franklin,5180
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Garfield,329
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Grant,7559
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Grays Harbor,6641
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Island,8666
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Jefferson,5793
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,King,163389
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Kitsap,36303
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Kittitas,3844
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Klickitat,2122
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Lewis,8007
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Lincoln,2075
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Mason,5387
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Okanogan,3880
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Pacific,3084
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Pend Oreille,2082
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Pierce,80986
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,San Juan,2867
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Skagit,12982
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Skamania,1542
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Snohomish,66612
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Spokane,51919
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Stevens,4994
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Thurston,25218
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Wahkiakum,822
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Walla Walla,6349
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Whatcom,14186
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Whitman,4847
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,county,Yakima,23158
Bobbe J.,Bridge,Bobbe J. Bridge,NP,NP,State Supreme Court Justice,Position #7,,state,Washington,659714
