county,office,district,party,candidate,votes
Adams,U.S. House,4,Republican,Gavin Seim,57
Adams,U.S. House,4,Democratic,Estakio Beltran,162
Adams,U.S. House,4,Republican,Dan Newhouse,397
Adams,U.S. House,4,Republican,Clint Didier,1081
Adams,U.S. House,4,Independent,Josh Ramirez,32
Adams,U.S. House,4,Republican,Gordon Allen Pross,3
Adams,U.S. House,4,Democratic,Tony Sandoval,87
Adams,U.S. House,4,Republican,Kevin Midbust,6
Adams,U.S. House,4,Republican,Glen R. Stockwell,64
Adams,U.S. House,4,Republican,George Cicotte,72
Adams,U.S. House,4,Republican,Janea Holmquist,206
Adams,U.S. House,4,Independent,Richard Wright,58
Adams,Legislative District 9 State Representative (Pos. 1),9,Republican,Susan Fagan,1775
Adams,Legislative District 9 State Representative (Pos. 2),9,GOP,Joe Schmick,1759
Adams,ADAMS COUNTY Assessor,,Republican,Sherri L. Brewer,1853
Adams,ADAMS COUNTY Auditor,,Republican,Heidi K. Hunt,1857
Adams,ADAMS COUNTY Clerk,,Republican,Susan K. Kirkendall,1847
Adams,COMMISSIONER DISTRICT 3 County Commissioner District 3,,Republican,Jeff Stevens,262
Adams,COMMISSIONER DISTRICT 3 County Commissioner District 3,,Republican,Jessie (Weno) Dominguez,213
Adams,COMMISSIONER DISTRICT 3 County Commissioner District 3,,Democratic,Eleanor Brodahl,116
Adams,ADAMS COUNTY Prosecutor,,Republican,Randy J. Flyckt,1733
Adams,ADAMS COUNTY Sheriff,,Republican,John W Hunt,1763
Adams,ADAMS COUNTY Treasurer,,Republican,Laura Danekas,1815
Adams,LIND PARK AND RECREATION 3 Proposition 1 Maintenance and Operation Levy,,,Approved,152
Adams,LIND PARK AND RECREATION 3 Proposition 1 Maintenance and Operation Levy,,,Rejected,78
Adams,RITZVILLE PARK AND RECREATION 4 Proposition 1 Maintenance and Operation Levy,,,Approved,460
Adams,RITZVILLE PARK AND RECREATION 4 Proposition 1 Maintenance and Operation Levy,,,Rejected,190
Adams,WASHTUCNA PARK AND RECREATION 2 Proposition 1 Maintenance and Operation Levy,,,Approved,77
Adams,WASHTUCNA PARK AND RECREATION 2 Proposition 1 Maintenance and Operation Levy,,,Rejected,43
Adams,CEMETERY DISTRICT 1 Proposition 1 Maintenance and Operation Levy,,,Approved,99
Adams,CEMETERY DISTRICT 1 Proposition 1 Maintenance and Operation Levy,,,Rejected,22
Adams,PRECINCT 111 Precinct Committee Officer - Republican,,Republican,Glen R Stockwell,14
Adams,PRECINCT 111 Precinct Committee Officer - Republican,,Republican,Nancy McBroom,48
Asotin,U.S. House,5,Republican,Cathy McMorris Rodgers,2772
Asotin,U.S. House,5,Independent,Dave Wilson,590
Asotin,U.S. House,5,Democratic,Joseph (Joe) Pakootas,1371
Asotin,U.S. House,5,Republican,Tom Horne,516
Asotin,Legislative District 9 State Representative (Pos. 1),9,Republican,Susan Fagan,4073
Asotin,Legislative District 9 State Representative (Pos. 2),9,GOP,Joe Schmick,3968
Asotin,COUNTYWIDE COUNTY ASSESSOR,,Republican,Chris Wood,4036
Asotin,COUNTYWIDE COUNTY AUDITOR,,States No Party Preference,Darla McKay,4284
Asotin,COUNTYWIDE COUNTY CLERK,,States No Party Preference,Marie Eggart,4302
Asotin,COMMISSIONER DISTRICT 3 COUNTY COMMISSIONER 3,,Republican,James (Jim) Jeffords,917
Asotin,COUNTYWIDE COUNTY PROSECUTOR,,States No Party Preference,Benjamin C. Nichols,4275
Asotin,COUNTYWIDE COUNTY SHERIFF,,Non Partisan,John Hilderbrand,2967
Asotin,COUNTYWIDE COUNTY SHERIFF,,States No Party Preference,Dan Hally,2265
Asotin,COUNTYWIDE COUNTY TREASURER,,Democratic,Gloria Hancock,1212
Asotin,COUNTYWIDE COUNTY TREASURER,,Democratic,Tiffany Rogers,1603
Asotin,COUNTYWIDE COUNTY TREASURER,,States No Party Preference,Holly Schiffer,2220
Benton,Benton County Proposition No. 14-5 BENTON COUNTY INCREASE IN LOCAL SALES AND USE TAX FOR PUBLIC SAFETY,,,Approved,18873
Benton,Benton County Proposition No. 14-5 BENTON COUNTY INCREASE IN LOCAL SALES AND USE TAX FOR PUBLIC SAFETY,,,Rejected,16944
Benton,U.S. House,4,Republican,Gavin Seim,292
Benton,U.S. House,4,Democratic,Estakio Beltran,4298
Benton,U.S. House,4,Republican,Dan Newhouse,7834
Benton,U.S. House,4,Republican,Clint Didier,12677
Benton,U.S. House,4,Independent,Josh Ramirez,604
Benton,U.S. House,4,Republican,Gordon Allen Pross,63
Benton,U.S. House,4,Democratic,Tony Sandoval,2325
Benton,U.S. House,4,Republican,Kevin Midbust,77
Benton,U.S. House,4,Republican,Glen R. Stockwell,115
Benton,U.S. House,4,Republican,George Cicotte,4557
Benton,U.S. House,4,Republican,Janea Holmquist,2048
Benton,U.S. House,4,Independent,Richard Wright,1296
Benton,Legislative District 8 State Senate,8,Democratic,Doug McKinley,7346
Benton,Legislative District 8 State Senate,8,Republican,Sharon Brown,20955
Benton,Legislative District 8 State Representative (Pos. 1),8,Republican,Brad Klippert,21725
Benton,Legislative District 8 State Representative (Pos. 2),8,Democratic,Eric Kalia,6625
Benton,Legislative District 8 State Representative (Pos. 2),8,Republican,Larry Haler,21434
Benton,Legislative District 16 State Representative (Pos. 1),16,Republican,Mary Ruth Edwards,3010
Benton,Legislative District 16 State Representative (Pos. 1),16,Republican,Maureen S. Walsh,3247
Benton,Legislative District 16 State Representative (Pos. 2),16,Republican,Terry R. Nealey,5352
Benton,Benton County Assessor,,Republican,Bill Spencer,11200
Benton,Benton County Assessor,,Republican,Mary M. Phillips,10394
Benton,Benton County Assessor,,Republican,Tony Hillerman,8098
Benton,Benton County Auditor,,Republican,Brenda Chilton,27999
Benton,Benton County Clerk,,Republican,Josie Delvin,27526
Benton,Commissioner Dist #2 Commissioner District #2,,Republican,Timothy Dalton,2659
Benton,Commissioner Dist #2 Commissioner District #2,,Republican,Shon Small,5157
Benton,Commissioner Dist #2 Commissioner District #2,,Democratic,Brad Taylor,2592
Benton,Benton County Coroner,,Republican,John Hansens,27189
Benton,Benton County Prosecuting Attorney,,Democratic,Andy Miller,25106
Benton,Benton County Sheriff,,Republican,Steve Keane,27253
Benton,Benton County Treasurer,,Republican,Duane A. Davidson,27387
Benton,Fire District #4 Proposition No. 14-6 Proposition Authorizing the Maintenance of Existing Property Tax Levies,,,Approved,2119
Benton,Fire District #4 Proposition No. 14-6 Proposition Authorizing the Maintenance of Existing Property Tax Levies,,,Rejected,1737
Benton,PC1683 Precinct Committee Officer - Republican,,Republican,William (Bill) Sheretz,34
Benton,PC1683 Precinct Committee Officer - Republican,,Republican,Dennis G. Miller,83
Benton,PC2634 Precinct Committee Officer - Republican,,Republican,John Boland,63
Benton,PC2634 Precinct Committee Officer - Republican,,Republican,Robert Fowler,107
Benton,PC5639 Precinct Committee Officer - Republican,,Republican,Eric J. Edwards,74
Benton,PC5639 Precinct Committee Officer - Republican,,Republican,Charles M. Monasmith,37
Benton,PC6278 Precinct Committee Officer - Republican,,Republican,Kimberly Heath,105
Benton,PC6278 Precinct Committee Officer - Republican,,Republican,Rick Craig,32
Benton,PC1685 Precinct Committee Officer - Democratic,,Democratic,Polly Ann Judkins,33
Benton,PC1685 Precinct Committee Officer - Democratic,,Democratic,Ben Judkins,19
Benton,PC2404 Precinct Committee Officer - Republican,,Republican,Donna B. Barnard,99
Benton,PC2404 Precinct Committee Officer - Republican,,Republican,Waylan Jay Funk,47
Benton,PC2574 Precinct Committee Officer - Republican,,Republican,Claude L. Oliver,35
Benton,PC2574 Precinct Committee Officer - Republican,,Republican,Jamie Wheeler,17
Benton,PC2574 Precinct Committee Officer - Republican,,Republican,Stacy K. Copland,12
Benton,PC2620 Precinct Committee Officer - Republican,,Republican,Christopher Cain,32
Benton,PC2620 Precinct Committee Officer - Republican,,Republican,James Christensen,44
Benton,PC2635 Precinct Committee Officer - Republican,,Republican,Tim Zilar,62
Benton,PC2635 Precinct Committee Officer - Republican,,Republican,Jack Hamburg,56
Benton,PC3520 Precinct Committee Officer - Republican,,Republican,Renee Thomas,6
Benton,PC3520 Precinct Committee Officer - Republican,,Republican,Linda Durfee,25
Benton,PC3550 Precinct Committee Officer - Republican,,Republican,Kevin Osborn,71
Benton,PC3550 Precinct Committee Officer - Republican,,Republican,Jennifer McConnachie,40
Benton,PC4007 Precinct Committee Officer - Republican,,Republican,Tony Benegas,93
Benton,PC4007 Precinct Committee Officer - Republican,,Republican,Nancy Aldrich,69
Benton,PC5606 Precinct Committee Officer - Republican,,Republican,Te'a M. Trump,58
Benton,PC5606 Precinct Committee Officer - Republican,,Republican,Patricia Adams,91
Benton,PC5638 Precinct Committee Officer - Republican,,Republican,Jeff Gardner,87
Benton,PC5638 Precinct Committee Officer - Republican,,Republican,LeAnn Anderson,51
Benton,PC6155 Precinct Committee Officer - Republican,,Republican,Dawn Coffin,40
Benton,PC6155 Precinct Committee Officer - Republican,,Republican,Wanda I. Munn,118
Benton,PC6160 Precinct Committee Officer - Democratic,,Democratic,Bob Bowersock,56
Benton,PC6160 Precinct Committee Officer - Democratic,,Democratic,Bob Parazin,27
Benton,PC6165 Precinct Committee Officer - Republican,,Republican,Brady Hanson,41
Benton,PC6165 Precinct Committee Officer - Republican,,Republican,Janice Buchanan,32
Benton,PC6195 Precinct Committee Officer - Republican,,Republican,Roger A Thiede,34
Benton,PC6195 Precinct Committee Officer - Republican,,Republican,Andrew Willis,10
Benton,PC6195 Precinct Committee Officer - Republican,,Republican,Barbara Philipp,31
Benton,PC6281 Precinct Committee Officer - Republican,,Republican,Randy Rupp,51
Benton,PC6281 Precinct Committee Officer - Republican,,Republican,Nancy S Pickett,99
Chelan,U.S. House,8,Democratic,Jason Ritchie,2724
Chelan,U.S. House,8,Republican,Dave Reichert,9139
Chelan,U.S. House,8,Democratic,Keith Arnold,894
Chelan,Legislative District 12 State Representative (Pos. 1),12,Republican,Cary Condotta,9466
Chelan,Legislative District 12 State Representative (Pos. 2),12,Republican,Brad Hawkins,9753
Chelan,CHELAN COUNTY ASSESSOR,,Republican,Deanna C. Walter,9898
Chelan,CHELAN COUNTY AUDITOR,,Republican,Skip Moore,10017
Chelan,CHELAN COUNTY CLERK,,Republican,Kim Morrison,9908
Chelan,CO COMMISSIONER DISTRICT 2 COMMISSIONER 2,,Republican,Chuck Slowe,872
Chelan,CO COMMISSIONER DISTRICT 2 COMMISSIONER 2,,Republican,Keith W. Goehner,3618
Chelan,CHELAN COUNTY CORONER,,Republican,Wayne E. Harris,9978
Chelan,CHELAN COUNTY PROSECUTING ATTORNEY,,Republican,Douglas J. Shae,9854
Chelan,CHELAN COUNTY SHERIFF,,Republican,Brian Burnett,10236
Chelan,CHELAN COUNTY TREASURER,,Republican,David E. Griffiths,9983
Chelan,PUBLIC UTILITY DIST COMM 1 PUBLIC UTILITY DIST COMMISSIONER DIST 1,,,Vicki Malloy,1042
Chelan,PUBLIC UTILITY DIST COMM 1 PUBLIC UTILITY DIST COMMISSIONER DIST 1,,,Andrew Zimmerman,533
Chelan,PUBLIC UTILITY DIST COMM 1 PUBLIC UTILITY DIST COMMISSIONER DIST 1,,,Garry Arseneault,942
Chelan,FIRE DIST 1 WENATCHEE PROPOSITION NO. 1 AUTHORIZING REGULAR PROPERTY TAX LEVY FOR CAPITAL REPLACEMENT AND VOLUNTEER SERVICES,,,LEVY YES,1896
Chelan,FIRE DIST 1 WENATCHEE PROPOSITION NO. 1 AUTHORIZING REGULAR PROPERTY TAX LEVY FOR CAPITAL REPLACEMENT AND VOLUNTEER SERVICES,,,LEVY NO,526
Chelan,PCO 154 Precinct Committee Officer - Republican,,Republican,Ron Hupp,85
Chelan,PCO 154 Precinct Committee Officer - Republican,,Republican,Brandt Cappell,38
Chelan,PCO 154 Precinct Committee Officer - Republican,,Republican,Ramona G Guentzel,27
Chelan,PCO 158 Precinct Committee Officer - Republican,,Republican,Brian Burnett,75
Chelan,PCO 158 Precinct Committee Officer - Republican,,Republican,Pete Smith,18
Chelan,PCO 580 Precinct Committee Officer - Republican,,Republican,Jim Blair,81
Chelan,PCO 580 Precinct Committee Officer - Republican,,Republican,Drew Zabrocki,42
Clallam,U.S. House,6,Democratic,Derek Kilmer,9120
Clallam,U.S. House,6,States No Party Preference,W. (Greybeard) McPherson,646
Clallam,U.S. House,6,Republican,Marty McClendon,6718
Clallam,U.S. House,6,Green,Douglas Milholland,490
Clallam,Legislative District 24 State Representative (Pos. 1),24,Democratic,Kevin Van De Wege,11135
